"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L7713","CreateViewModel","femr.ui.models.sessions.CreateViewModel","L8771","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\sessions\CreateViewModel.java","21","1","59","2","0","0","0","0","0","0","0","0","0","0","0","8","0","1","2","0","8","0","0.0322581","1","1","0","9","0.0322581","1","0","0","0","0","0","30","39","4","4","4","4","8","0","8","4","8","8","0","8","4","30","39","4","4","4","4","8","0","8","4","8","8","0","8","4","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7810","ContentViewModelGet","femr.ui.models.superuser.ContentViewModelGet","L8792","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelGet.java","24","1","72","2","0","0","0","0","0","0","0","0","0","0","0","10","1","1","1","0","10","0","0","0","0","0","11","0","0","0","0","0","0","0","37","49","5","5","5","5","10","0","10","5","10","10","0","10","5","37","49","5","5","5","5","10","0","10","5","10","10","0","10","5","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7772","ContentViewModelPost","femr.ui.models.superuser.ContentViewModelPost","L8792","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","21","1","76","2","0","0","0","0","0","0","0","0","0","0","0","12","0","1","1","0","12","0","0","0","0","0","13","0","0","0","0","0","0","0","44","56","6","6","6","6","12","0","12","6","12","12","0","12","6","44","56","6","6","6","6","12","0","12","6","12","12","0","12","6","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"L7784","TabsViewModelGet","femr.ui.models.superuser.TabsViewModelGet","L8792","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelGet.java","24","1","43","2","0","0","0","0","0","0","0","0","0","0","0","4","1","1","1","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","16","20","2","2","2","2","4","0","4","2","4","4","0","4","2","16","20","2","2","2","2","4","0","4","2","4","4","0","4","2","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7768","TabsViewModelPost","femr.ui.models.superuser.TabsViewModelPost","L8792","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelPost.java","21","1","58","2","0","0","0","0","0","0","0","0","0","0","0","8","0","1","1","0","8","0","0","0","0","0","9","0","0","0","0","0","0","0","30","38","4","4","4","4","8","0","8","4","8","8","0","8","4","30","38","4","4","4","4","8","0","8","4","8","8","0","8","4","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7859","DeleteViewModelPost","femr.ui.models.triage.DeleteViewModelPost","L8868","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\DeleteViewModelPost.java","6","1","11","2","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0.333333","0.375","3","3","1","2","0.375","3","0","0","0","0","0","5","6","1","1","1","1","2","0","2","1","2","2","0","2","1","5","6","1","1","1","1","2","0","2","1","2","2","0","2","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7851","EditViewModelPost","femr.ui.models.triage.EditViewModelPost","L8868","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\EditViewModelPost.java","10","1","18","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","0.333333","0.333333","3","3","1","2","0.333333","3","0","0","0","0","0","6","9","2","1","2","1","2","1","2","1","2","2","1","2","1","6","9","2","1","2","1","2","1","2","1","2","2","1","2","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"L7884","IndexViewModelGet","femr.ui.models.triage.IndexViewModelGet","L8868","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","30","1","93","2","0","0","0","0","0","0","0","0","2","0","0","12","3","1","2","0","12","0.0769231","0.185185","10","10","1","12","0.185185","10","0","0","0","0","0","44","64","6","4","6","4","12","0","12","6","12","12","0","12","6","44","64","6","4","6","4","12","0","12","6","12","12","0","12","6","0","0","30","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0"
"L7855","IndexViewModelPost","femr.ui.models.triage.IndexViewModelPost","L8868","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","25","1","242","2","0","0","0","0","0","0","0","0","0","0","0","45","0","1","2","0","45","0.0434783","0.047619","8","7","2","44","0.047619","8","0","0","0","0","0","160","218","23","23","23","23","45","1","45","22","45","45","1","45","22","160","218","23","23","23","23","45","1","45","22","45","45","1","45","22","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0"
"L9175","AbstractMultiMap","femr.util.DataStructure.Mapping.AbstractMultiMap","L9170","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\DataStructure\Mapping\AbstractMultiMap.java","34","1","99","2","0","0","0","0","0","0","0","0","0","1","1","10","1","4","5","1","7","0.857143","0.53125","34","32","6","1","0.53125","34","0","0","2","2","0","30","66","2","6","2","6","6","0","6","0","6","12","0","6","0","30","66","2","6","2","6","6","0","6","0","6","12","0","6","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L942","TabFieldMultiMap","femr.util.DataStructure.Mapping.TabFieldMultiMap","L9170","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\DataStructure\Mapping\TabFieldMultiMap.java","41","1","240","2","0","0","0","0","0","0","0","0","2","3","3","37","3","6","13","6","14","1","0.44382","79","73","9","0","0.44382","79","1","1","0","0","1","99","200","5","9","3","3","8","0","8","1","14","56","0","14","1","99","200","5","9","3","3","8","0","8","1","14","56","0","14","1","0","0","1","2","5","0","3","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L1050","VitalMultiMap","femr.util.DataStructure.Mapping.VitalMultiMap","L9170","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\DataStructure\Mapping\VitalMultiMap.java","24","1","59","2","0","0","0","0","0","0","0","0","1","1","1","4","1","7","3","0","2","1","0.583333","21","20","3","0","0.583333","21","1","1","0","0","1","15","36","2","6","0","0","2","0","2","0","8","6","0","8","0","15","36","2","6","0","0","2","0","2","0","8","6","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9302","BusinessLayerModule","femr.util.dependencyinjection.modules.BusinessLayerModule","L9295","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\modules\BusinessLayerModule.java","27","1","49","2","0","0","0","0","0","0","0","0","1","0","0","1","32","0","0","0","1","0","0.0454545","1","0","0","1","0.0454545","1","0","0","0","0","0","21","23","0","0","0","0","1","0","0","0","1","16","0","0","0","21","23","0","0","0","0","1","0","0","0","1","16","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9337","DataLayerModule","femr.util.dependencyinjection.modules.DataLayerModule","L9295","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\modules\DataLayerModule.java","32","1","113","2","0.870519","1","1","1","0.780488","0.808219","64","59","1","0","0","1","71","0","0","0","1","0","0.0519481","4","0","0","1","0.0519481","4","0","0","0","0","0","73","82","0","0","0","0","1","0","0","0","1","68","0","0","0","73","82","0","0","0","0","1","0","0","0","1","68","0","0","0","0","0","523","0","0","0","0","0","0","312","0","0","0","0","0","1","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L9619","MapperModule","femr.util.dependencyinjection.modules.MapperModule","L9295","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\modules\MapperModule.java","28","1","36","2","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7","9","0","0","0","0","1","0","0","0","1","2","0","0","0","7","9","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9626","UtilitiesModule","femr.util.dependencyinjection.modules.UtilitiesModule","L9295","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\modules\UtilitiesModule.java","25","1","31","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","0","0","1","1","0","0","0","6","7","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9340","ChiefComplaintProvider","femr.util.dependencyinjection.providers.ChiefComplaintProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\ChiefComplaintProvider.java","25","1","31","2","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9343","ConceptDiagnosisProvider","femr.util.dependencyinjection.providers.ConceptDiagnosisProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\ConceptDiagnosisProvider.java","25","1","30","2","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9361","ConceptMedicationFormProvider","femr.util.dependencyinjection.providers.ConceptMedicationFormProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\ConceptMedicationFormProvider.java","24","1","29","2","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9367","ConceptMedicationUnitProvider","femr.util.dependencyinjection.providers.ConceptMedicationUnitProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\ConceptMedicationUnitProvider.java","24","1","29","2","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9358","ConceptPrescriptionAdministrationProvider","femr.util.dependencyinjection.providers.ConceptPrescriptionAdministrationProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\ConceptPrescriptionAdministrationProvider.java","25","1","30","2","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9346","LoginAttemptProvider","femr.util.dependencyinjection.providers.LoginAttemptProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\LoginAttemptProvider.java","25","1","30","2","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9355","MedicationGenericProvider","femr.util.dependencyinjection.providers.MedicationGenericProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\MedicationGenericProvider.java","25","1","30","2","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9352","MedicationGenericStrengthProvider","femr.util.dependencyinjection.providers.MedicationGenericStrengthProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\MedicationGenericStrengthProvider.java","24","1","29","2","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9364","MedicationInventoryProvider","femr.util.dependencyinjection.providers.MedicationInventoryProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\MedicationInventoryProvider.java","7","1","13","2","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9349","MedicationProvider","femr.util.dependencyinjection.providers.MedicationProvider","L9632","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\util\dependencyinjection\providers\MedicationProvider.java","25","1","30","2","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
